Preço,Condomínio,Área,Quartos,Banheiros,Vagas,Abaixo $,Endereço,Descrição,0,1,2,3,4,Latitude,Longitude
480000,100,85,2,2,0,0,"SCRN 708/709 Bloco G - Asa Norte, Brasília - DF","Apartamento com 2 Quartos à Venda, 85m²",Área de serviço,Perto de vias de acesso,Próximo a escola,Próximo a hospitais,Próximo a shopping,-15.7635082,-47.89272304303333
545000,0,169,4,3,0,0,"Quadra 18 Conjunto C, 0 - Sobradinho, Brasília - DF","Casa com 4 Quartos à Venda, 169m²",,,,,,-15.6441514,-47.767815
984000,360,190,3,2,2,0,"Condomínio Ouro Vermelho II, 0 - Setor Habitacional Jardim Botânico, Brasília - DF","Casa de condomínio com 3 Quartos à Venda, 190m²",Mobiliado,Churrasqueira,Varanda,Ar-condicionado,Jardim,-15.8842135,-47.7653148
330000,0,524,0,0,0,0,"Condomínio Belvedere Green, 01 - Setor Habitacional Jardim Botânico, Brasília - DF","Lote/Terreno à Venda, 524m²",,,,,,-15.869578,-47.7601597
2450000,700,410,4,7,3,0,"SMPW Quadra 17 - Park Way , Brasília - DF","Casa com 4 Quartos à Venda, 410m²",Piscina,Churrasqueira,Varanda,Quintal,Ar-condicionado,-15.9346649,-47.9433727
249994,370,53,2,1,1,0,"Setor Sul, Brasília - DF","Apartamento com 2 Quartos à Venda, 53m²",Churrasqueira,Elevador,Salão de jogos,Salão de festas,,-16.0245609,-48.0712242
750000,0,310,4,4,4,0,"Condomínio Belvedere Green - Setor Habitacional Jardim Botânico, Brasília - DF","Casa de condomínio com 4 Quartos à Venda, 310m²",Garagem,Cozinha,Jardim,Quadra poliesportiva,,-15.869578,-47.7601597
670000,813,78,2,3,2,0,"Quadra 206, 4 - Aguas Claras, Brasília - DF","Apartamento com 2 Quartos à Venda, 78m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-15.84247195,-48.023488650000004
325000,232,50,2,1,1,0,"Quadra QC 8 - Jardins Mangueiral, Brasília - DF","Apartamento com 2 Quartos à Venda, 50m²",Churrasqueira,Ar-condicionado,Área de serviço,Playground,Armário embutido,-15.886955149999999,-47.81671757592623
423000,455,68,2,2,0,0,"SCRN 702/703 - Asa Norte, Brasília - DF","Apartamento com 2 Quartos à Venda, 68m²",Interfone,Armário na cozinha,Área de serviço,,,-15.7644886,-47.8937134
270000,390,32,1,1,1,0,"Rua 37 - Sul, Brasília - DF","Apartamento com Quarto à Venda, 32m²",Piscina,Salão de festas,Academia,,,-15.8355428,-48.0396966
660000,500,83,3,2,1,0,"Aguas Claras, Brasília - DF","Apartamento com 3 Quartos à Venda, 83m²",,,,,,-15.8419933,-48.0281208
14000000,0,10000,0,0,0,0,"Área Especial para Indústria 10, 4 - Sobradinho, Brasília - DF","Lote/Terreno à Venda, 10000m²",,,,,,-15.664846,-47.80208361975788
360000,0,200,4,3,3,0,"Quadra 602, 1 - Recanto das Emas, Brasília - DF","Casa com 4 Quartos à Venda, 200m²",Varanda,Aceita animais,Área de serviço,Varanda gourmet,Cozinha grande,-15.9155959,-48.0563825
1500000,0,422,0,9,0,0,"QNM 9 - Ceilandia Sul, Brasília - DF","Prédio/Edificio inteiro à Venda, 422m²",,,,,,-15.837057900000001,-48.09601191294405
1695000,200,500,5,6,3,0,"SMPW Quadra 8 - Park Way , Brasília - DF","Casa com 5 Quartos à Venda, 500m²",,,,,,-15.9063378,-47.9561661
660000,791,122,3,3,1,0,"Rua 33 - Norte, Brasília - DF","Apartamento com 3 Quartos à Venda, 122m²",Churrasqueira,Segurança 24h,Piscina,Salão de festas,,-15.8357908,-48.0352277
330000,0,390,0,0,0,0,"Quadras Economicas Lucio Costa, Brasília - DF","Lote/Terreno à Venda, 390m²",,,,,,-15.8091103,-47.9875963
1350000,1,300,4,5,2,0,"QSB 9, 18 - Taguatinga, Brasília - DF","Casa com 4 Quartos à Venda, 300m²",Aceita animais,Varanda gourmet,,,,-15.8395949,-48.0558549
1180000,320,220,4,5,3,0,"Chácara 118, 10 - Vicente Pires, Brasília - DF","Casa com 4 Quartos à Venda, 220m²",Piscina,Churrasqueira,Condomínio fechado,Aceita animais,Jardim,-15.7941855,-48.0525366
565000,0,350,4,4,3,0,"Quadra 2, 0 - Sobradinho, Brasília - DF","Casa com 4 Quartos à Venda, 350m²",,,,,,-15.6569446,-47.79423607391193
960000,726,114,3,3,2,0,"Rua 4 - Norte, Brasília - DF","Apartamento com 3 Quartos à Venda, 114m²",Piscina,Churrasqueira,Academia,Espaço gourmet,Salão de festas,-15.8319307,-48.012041
2850000,0,515,4,5,8,0,"SHIN QI 10 - Lago Norte, Brasília - DF","Casa com 4 Quartos à Venda, 515m²",Piscina,Churrasqueira,Varanda,Quintal,Ar-condicionado,-15.7455199,-47.8537157
550000,1029,100,3,3,1,0,"Quadra 104 - Norte, Brasília - DF","Apartamento com 3 Quartos à Venda, 100m²",,,,,,-15.7885753,-47.8918962
249000,0,68,2,1,1,0,"Rua 4A, 1 - Vicente Pires, Brasília - DF","Apartamento com 2 Quartos à Venda, 68m²",Churrasqueira,Elevador,Varanda,Área de serviço,Varanda gourmet,-15.8181029,-48.0159744
249000,1,160,3,2,3,0,"QNQ 2 Conjunto 8, 2 - Ceilandia Norte, Brasília - DF","Casa com 3 Quartos à Venda, 160m²",Portão eletrônico,Aceita animais,,,,-15.8055344,-48.1415733
1500000,1450,124,3,2,2,0,"SQN 208 - Asa Norte, Brasília - DF","Apartamento com 3 Quartos à Venda, 124m²",Piscina,Churrasqueira,Elevador,Ar-condicionado,Área de serviço,-15.7624193,-47.8823179
360000,300,60,1,1,1,0,"Rua 19, 1502 - Sul, Brasília - DF","Apartamento com Quarto à Venda, 60m²",Piscina,Espaço gourmet,Garagem,Playground,Cozinha,-16.0497854,-47.9963252
155000,0,135,2,2,1,0,"QN 8E, 16 - Riacho Fundo II, Brasília - DF","Casa com 2 Quartos à Venda, 135m²",Aceita animais,,,,,-15.9009939,-48.0456838
310000,300,52,2,2,1,0,"QI, 24 - Setor Industrial, Brasília - DF","Apartamento com 2 Quartos à Venda, 52m²",Churrasqueira,Academia,Espaço gourmet,Playground,Salão de festas,-16.0192947,-48.0618019
615000,583,87,3,3,2,0,"Rua Buriti - Sul, Brasília - DF","Apartamento com 3 Quartos à Venda, 87m²",Piscina,Churrasqueira,Academia,Playground,Piscina infantil,-15.7975687,-47.894039
2490000,1900,246,4,2,0,0,"SQS 114 - Asa Sul, Brasília - DF","Apartamento com 4 Quartos à Venda, 246m²",,,,,,-15.81665745,-47.88876239998757
320000,370,42,1,1,1,0,"Rua 18 - Norte, Brasília - DF","Apartamento com Quarto à Venda, 42m²",Academia,Salão de festas,Interfone,Sistema de alarme,Circuito de segurança,-15.8383238,-48.0231138
200000,0,200,5,5,0,0,"QR 310, 1 - Santa Maria, Brasília - DF","Casa com 5 Quartos à Venda, 200m²",Aceita animais,,,,,-16.0214782,-48.0178258
259000,468,64,3,2,1,0,"QNO 12, 7 - Ceilândia, Brasília - DF","Apartamento com 3 Quartos à Venda, 64m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Aceita animais,-15.7951082,-48.132431
400000,400,56,2,2,0,0,"CA 5, 1 - Lago Norte, Brasília - DF","Apartamento com 2 Quartos à Venda, 56m²",Elevador,Jardim,,,,-15.7191704,-47.8849496
350000,0,210,5,3,3,0,"Rua 4 - Setor Tradicional, Brasília - DF","Casa com 5 Quartos à Venda, 210m²",Cozinha,,,,,-15.6839892,-48.2034391
1390000,1090,178,3,2,0,0,"SQS 108, 2 - Asa Sul, Brasília - DF","Apartamento com 3 Quartos à Venda, 178m²",,,,,,-15.8169739,-47.904253
370000,510,1000,0,0,0,0,"Condomínio Ouro Vermelho I - Setor Habitacional Jardim Botânico, Brasília - DF","Lote/Terreno à Venda, 1000m²",,,,,,-15.8710715,-47.7661508
1000000,740,98,3,2,1,0,"SQS 411, 204 - Asa Sul, Brasília - DF","Apartamento com 3 Quartos à Venda, 98m²",Elevador,Bicicletário,Portão eletrônico,Portaria 24h,Aceita animais,-15.8284981,-47.9064243
335000,250,65,2,2,1,0,"QNM 12 - Ceilandia Norte, Brasília - DF","Apartamento com 2 Quartos à Venda, 65m²",Churrasqueira,Academia,Espaço gourmet,Salão de festas,Conexão à internet,-15.8136622,-48.1041217
600000,0,230,3,1,5,0,"QMS 60, 01 - Setor de Mansões de Sobradinho, Brasília - DF","Casa com 3 Quartos à Venda, 230m²",Churrasqueira,Ar-condicionado,Jardim,Varanda gourmet,Espaço verde / Parque,-15.6250292,-47.8363304
2300000,0,20000,1,1,0,0,"Condomínio São Mateus, 79 - Setor Habitacional Jardim Botânico, Brasília - DF","Imóvel comercial com Quarto à Venda, 20000m²",Jardim,,,,,-15.8672513,-47.7768176
2700000,0,65000,3,5,1,0,"Incra 7 - Brazlândia, Brasília - DF","Fazenda/Sítio/Chácara com 3 Quartos à Venda, 65000m²",Churrasqueira,Salão de festas,Jardim,Sauna,Área de serviço,-15.7423211,-48.1712508
205000,1,56,2,1,1,0,"QNN 11, 11 - Ceilandia Norte, Brasília - DF","Apartamento com 2 Quartos à Venda, 56m²",Elevador,Condomínio fechado,Aceita animais,Playground,Quadra poliesportiva,-15.819748,-48.1150062
2140000,0,584,5,7,8,0,"SHIN QI 1 - Lago Norte, Brasília - DF","Casa com 5 Quartos à Venda, 584m²",Piscina,Varanda,Quintal,Área de serviço,Escritório,-15.7209528,-47.8766865
1990000,300,2000,10,10,20,0,"Rua das Araras, 12 - Centro, Alto Paraíso de Goiás - GO","Casa com 10 Quartos à Venda, 2000m²",Armário na cozinha,Varanda,,,,-14.1357841,-47.5173497
150000,0,210,2,2,1,0,"Del Lago II, Brasília - DF","Casa com 2 Quartos à Venda, 210m²",,,,,,-15.7429489,-47.76631190233408
350000,0,150,3,2,3,0,"Quadra 103 - Recanto das Emas, Brasília - DF","Casa com 3 Quartos à Venda, 150m²",Cozinha,Lavanderia,TV a cabo,Área de serviço,,-15.9110152,-48.0518735
160000,0,55,2,1,0,0,"Riacho Fundo I, Brasília - DF","Apartamento com 2 Quartos à Venda, 55m²",,,,,,-15.883305,-48.0174762
1630000,1022,212,4,3,2,0,"Rua 36 - Norte, Brasília - DF","Cobertura com 4 Quartos à Venda, 212m²",Churrasqueira,Academia,Espaço gourmet,Playground,Salão de festas,-15.8342893,-48.0369754
670000,520,250,4,3,2,0,"Condomínio Belvedere Green, 0 - Setor Habitacional Jardim Botânico, Brasília - DF","Casa de condomínio com 4 Quartos à Venda, 250m²",Varanda,Jardim,,,,-15.869578,-47.7601597
550000,0,0,0,0,0,0,"QNP 9, 1 - Ceilandia Norte, Brasília - DF","Prédio/Edificio inteiro à Venda, 0m²",,,,,,-15.8157803,-48.1276978
295000,0,300,6,4,0,0,"QR 315 - Santa Maria, Brasília - DF","Casa com 6 Quartos à Venda, 300m²",,,,,,-16.0090938,-47.997276
740000,0,400,4,3,2,0,"Vila Sao Jose, Brasília - DF","Casa com 4 Quartos à Venda, 400m²",Churrasqueira,Piscina,,,,-15.66300935,-48.195296860346424
650000,0,300,5,6,4,0,"QN 7 Conjunto 3, 0 - Riacho Fundo I, Brasília - DF","Apartamento com 5 Quartos à Venda, 300m²",,,,,,-15.8839042,-48.0217692
1300000,0,737,0,5,0,0,"Avenida São Paulo, 0 - Setor Tradicional, Planaltina - DF","Prédio/Edificio inteiro à Venda, 737m²",,,,,,-15.617448,-47.656265
305000,420,68,2,1,1,0,"QNN 11 - Ceilandia Norte, Brasília - DF","Apartamento com 2 Quartos à Venda, 68m²",Academia,Salão de festas,Conexão à internet,Interfone,Circuito de segurança,-15.8190255,-48.1151953
1049000,579,95,2,2,0,0,"SQS 103, * - Asa Sul, Brasília - DF","Apartamento com 2 Quartos à Venda, 95m²",Salão de festas,Interfone,Jardim,Elevador,,-15.8059174,-47.8916185
115000,0,30,1,1,0,0,"Rua 1, 00 - Guara I, Brasília - DF","Apartamento com Quarto à Venda, 30m²",,,,,,-16.2145055,-47.9179676
71000,1,135,2,1,2,0,"QNP 36 Conjunto A, 14 - Ceilândia, Brasília - DF","Casa com 2 Quartos à Venda, 135m²",,,,,,-15.8515857,-48.1182528
3100000,0,740,5,1,8,0,"SHIN QI 10 Conjunto 1, 01 - Lago Norte, Brasília - DF","Casa com 5 Quartos à Venda, 740m²",Churrasqueira,Ar-condicionado,Jardim,Varanda gourmet,Espaço verde / Parque,-15.7426225,-47.8548151
210000,0,90,3,1,2,0,"QNP 21 Conjunto J, 10 - Ceilandia Norte, Brasília - DF","Casa com 3 Quartos à Venda, 90m²",,,,,,-15.8080109,-48.1379918
1250000,1,142,4,4,3,0,"Quadra 201, 54 - Aguas Claras, Brasília - DF","Apartamento com 4 Quartos à Venda, 142m²",Piscina,Churrasqueira,Elevador,Academia,Aceita animais,-15.8382296,-48.0109902
985000,0,190,3,3,2,0,"Condomínio Ouro Vermelho II - Setor Habitacional Jardim Botânico, Brasília - DF","Casa de condomínio com 3 Quartos à Venda, 190m²",Closet,Sala de jantar,,,,-15.8842135,-47.7653148
155000,1,135,3,1,1,0,"QNP 22, 22 - Ceilandia Sul, Brasília - DF","Casa com 3 Quartos à Venda, 135m²",,,,,,-15.8379716,-48.1239165
790000,0,1000,0,15,0,0,"QNN 23 Conjunto C - Ceilandia Norte, Brasília - DF","Prédio/Edificio inteiro à Venda, 1000m²",,,,,,-15.8093976,-48.121229
479000,1,250,4,3,5,0,"QNM 5 Conjunto E, 22 - Ceilândia, Brasília - DF","Casa com 4 Quartos à Venda, 250m²",Churrasqueira,Portão eletrônico,,,,-15.8287533,-48.1017048
3955000,2634,396,3,6,4,0,"SQN 305 - Asa Norte, Brasília - DF","Cobertura com 3 Quartos à Venda, 396m²",Closet,Sala de jantar,,,,-15.773152,-47.8864734
150000,320,45,2,1,1,0,"Avenida Monumental - Santa Maria, Brasília - DF","Apartamento com 2 Quartos à Venda, 45m²",Churrasqueira,Interfone,Piscina,Quadra poliesportiva,,-15.7802001,-47.9290636
830000,940,166,4,4,2,0,"Quadra 202 - Sul, Brasília - DF","Apartamento com 4 Quartos à Venda, 166m²",Elevador,Área de serviço,Varanda gourmet,Escritório,Cozinha,-15.80911815,-47.88025814716963
310000,350,41,1,1,1,0,"Rua 7 - Norte, Brasília - DF","Apartamento com Quarto à Venda, 41m²",,,,,,-15.8347603,-48.0135679
890000,756,106,3,1,1,0,"Rua 28 - Norte, Brasília - DF","Apartamento com 3 Quartos à Venda, 106m²",Churrasqueira,Academia,Espaço gourmet,Playground,Varanda gourmet,-15.8375045,-48.0311725
595000,0,200,3,3,4,0,"Quadra 6, 1 - Setor Central, Brasília - DF","Casa com 3 Quartos à Venda, 200m²",Varanda gourmet,,,,,-15.7909824,-48.1494751
300000,0,110,3,2,4,0,"QNN 3, 24 - Ceilandia Norte, Brasília - DF","Casa com 3 Quartos à Venda, 110m²",Aceita animais,Área de serviço,Armário embutido,Armário na cozinha,Armário no banheiro,-15.815268249999999,-48.11324300093898
645000,610,81,3,2,2,0,"Quadra 102, 0 - Aguas Claras, Brasília - DF","Apartamento com 3 Quartos à Venda, 81m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-15.8320849,-48.0128718
3000000,2100,414,5,6,4,0,"Avenida Pau Brasil, 20 - Aguas Claras, Brasília - DF","Apartamento com 5 Quartos à Venda, 414m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-15.843232350000001,-48.02711861781455
1100000,0,284,4,5,1,0,"SHIGS 707 - Asa Sul, Brasília - DF","Casa com 4 Quartos à Venda, 284m²",Varanda,Área de serviço,,,,-15.8094173,-47.9037404
550000,0,260,4,4,5,0,"QNP 20 Conjunto C, 0 - Ceilandia Sul, Brasília - DF","Casa com 4 Quartos à Venda, 260m²",Área de serviço,Aceita animais,,,,-15.8481103,-48.1109755
1180000,650,108,3,2,0,0,"SQS 215, 608 - Asa Sul, Brasília - DF","Apartamento com 3 Quartos à Venda, 108m²",Salão de festas,Interfone,Circuito de segurança,Conexão à internet,,-15.82347055,-47.89680695155518
1800000,1000,145,3,3,1,0,"SQS 202, 0 - Asa Sul, Brasília - DF","Apartamento com 3 Quartos à Venda, 145m²",Acesso para deficientes,Elevador,Condomínio fechado,Aceita animais,Closet,-15.8058593,-47.8874383
300000,0,250,3,2,4,0,"QNN 3, 0 - Ceilandia Norte, Brasília - DF","Casa com 3 Quartos à Venda, 250m²",,,,,,-15.815169,-48.1129645
219000,0,35,0,1,0,0,"Setor Central, Brasília - DF","Sala/Conjunto à Venda, 35m²",,,,,,-16.0124092,-48.0617943
995000,0,512,0,0,0,0,"QE 40 Conjunto M - Guara II, Brasília - DF","Prédio/Edificio inteiro à Venda, 512m²",,,,,,-15.8449556,-47.984620584115916
2780000,0,600,5,7,4,0,"SHIN QI 14 Conjunto 6, 0 - Lago Norte, Brasília - DF","Casa com 5 Quartos à Venda, 600m²",Piscina,Churrasqueira,Varanda,Quintal,Ar-condicionado,-15.7593552,-47.8386328
1300000,689,110,3,3,1,0,"SQN 303 - Asa Norte, Brasília - DF","Apartamento com 3 Quartos à Venda, 110m²",Garagem,Segurança 24h,Cozinha,Vigia,,-15.7742506,-47.8863282
750000,0,360,0,5,0,0,"QE 38 - Guara II, Brasília - DF","Imóvel comercial à Venda, 360m²",,,,,,-15.8462293,-47.9701931
260000,0,68,3,2,0,0,"Taguatinga Centro, Brasília - DF","Apartamento com 3 Quartos à Venda, 68m²",Elevador,,,,,-15.8335277,-48.0565716
230000,0,100,2,2,1,0,"QNN 4 Conjunto K - Ceilandia Sul, Brasília - DF","Casa com 2 Quartos à Venda, 100m²",,,,,,-15.8237048,-48.1093561
260000,0,60,2,1,0,0,"QNN 14, 1 - Ceilandia Sul, Brasília - DF","Apartamento com 2 Quartos à Venda, 60m²",,,,,,-15.8270149,-48.1099342
1200000,0,0,0,0,0,0,"QNM 8 Conjunto P, 1 - Ceilandia Norte, Brasília - DF","Prédio/Edifício inteiro à Venda, 0m²",,,,,,-15.8007061,-48.1139834
300000,0,200,0,1,0,0,"QE 40 Conjunto J, 7 - Guara II, Brasília - DF","Ponto comercial/Loja/Box à Venda, 200m²",,,,,,-15.84423975,-47.98443122047934
355000,0,41,1,1,1,0,"Rua 25 - Sul, Brasília - DF","Apartamento com Quarto à Venda, 41m²",Mobiliado,Academia,Salão de festas,Salão de jogos,Segurança 24h,-15.8442632,-48.0299363
295000,0,53,2,2,2,0,"QI - Setor Industrial, Brasília - DF","Apartamento com 2 Quartos à Venda, 53m²",Piscina,Churrasqueira,Área de serviço,Quadra poliesportiva,Cozinha,-16.0003014,-48.0566635
265000,0,159,2,3,2,0,"Rua 70 - Centro, Brasília - DF","Casa com 2 Quartos à Venda, 159m²",Garagem,Cozinha,,,,-15.9029016,-47.7674331
1300000,0,545,16,16,0,0,"QNN 22 Conjunto H, 0 - Ceilandia Sul, Brasília - DF","Prédio/Edifício inteiro com 16 Quartos à Venda, 545m²",,,,,,-15.8333911,-48.1097259
330000,438,59,1,1,1,0,"Quadra 2 Conjunto A - Sobradinho, Brasília - DF","Apartamento com Quarto à Venda, 59m²",Interfone,Circuito de segurança,,,,-15.6852308,-47.8343681
1900000,0,50000,0,0,0,0,"Incra 6 - Brazlândia, Brasília - DF","Lote/Terreno à Venda, 50000m²",Sistema de alarme,,,,,-15.7423211,-48.1712508
330000,0,59,2,1,2,0,"Rodovia DF-150 - Sobradinho, Brasília - DF","Casa de condomínio com 2 Quartos à Venda, 59m²",Condomínio fechado,Cozinha,Área de serviço,,,-15.6855482,-47.8491675
500000,0,22266,4,5,0,0,"Samambaia, Brasília - DF","Chácara com 4 Quartos à Venda, 22266m²",Quintal,Área de serviço,Perto de vias de acesso,Cozinha,Depósito,-15.8769989,-48.0881004
520000,477,75,2,2,2,0,"Rua 36, 9 - Aguas Claras, Brasília - DF","Apartamento com 2 Quartos à Venda, 75m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-15.8354388,-48.0379526
6000000,0,833,0,0,0,0,"SHIS QL 12 Conjunto 8 - Lago Sul, Brasília - DF","Lote/Terreno à Venda, 833m²",,,,,,-15.8321115,-47.8622619
195000,220,34,1,1,0,0,"CLN 3 Bloco B - Riacho Fundo I, Brasília - DF","Apartamento com Quarto à Venda, 34m²",,,,,,-15.88086435,-48.01206795
64900,0,45,2,1,0,0,"QR 403, 1 - Samambaia, Brasília - DF","Apartamento com 2 Quartos à Venda, 45m²",Condomínio fechado,Salão de festas,,,,-15.87023455,-48.097089936331926
240000,0,135,4,1,2,0,"QNP 34 Conjunto E, 00 - Ceilandia Sul, Brasília - DF","Casa com 4 Quartos à Venda, 135m²",Garagem,,,,,-15.8491232,-48.1165959
60000,1,135,4,2,3,0,"QR 431, 13 - Samambaia, Brasília - DF","Casa com 4 Quartos à Venda, 135m²",,,,,,-15.893498350000002,-48.1441157891153
1500000,50,545,1,1,0,0,"QNN 22 Conjunto H - Ceilandia Sul, Brasília - DF","Imóvel comercial com Quarto à Venda, 545m²",Garagem,Cozinha,,,,-15.8333911,-48.1097259
255000,165,60,2,2,0,0,"Praça Central - Núcleo Bandeirante, Brasília - DF","Apartamento com 2 Quartos à Venda, 60m²",Cozinha,Interfone,Área de serviço,,,-15.8722091,-47.9668032216406
630000,630,96,3,3,1,0,"Rua 21 - Norte, Brasília - DF","Apartamento com 3 Quartos à Venda, 96m²",Academia,Varanda gourmet,Salão de festas,Conexão à internet,Interfone,-15.8396929,-48.0258863
360000,0,250,7,5,3,0,"QNM 36 Conjunto E - Taguatinga Norte, Brasília - DF","Casa com 7 Quartos à Venda, 250m²",Acesso para deficientes,Cozinha americana,Escada,Janela grande,Laje,-15.8058213,-48.0968718
500000,645,70,3,1,1,0,"Rua 8 - Norte, Brasília - DF","Apartamento com 3 Quartos à Venda, 70m²",Piscina,Churrasqueira,Academia,Playground,Piscina infantil,-15.8354434,-48.0146074
699999,0,230,7,4,5,0,"QNN 8 Conjunto P, 0 - Ceilandia Sul, Brasília - DF","Casa com 7 Quartos à Venda, 230m²",Aceita animais,,,,,-15.8381735,-48.1024081
320000,0,143,3,2,3,0,"QNM 4 Conjunto A - Ceilandia Norte, Brasília - DF","Casa com 3 Quartos à Venda, 143m²",Garagem,Cozinha,Circuito de segurança,Próximo a shopping,Próximo a shopping,-15.8095472,-48.1090504
280000,178,38,1,1,1,0,"Rua 36 - Aguas Claras, Brasília - DF","Apartamento com Quarto à Venda, 38m²",Elevador,Interfone,Sistema de alarme,,,-15.8354388,-48.0379526
250000,0,28,0,1,0,0,"CLN 114 - Asa Norte, Brasília - DF","Ponto comercial/Loja/Box à Venda, 28m²",,,,,,-15.7635831,-47.8910337
630000,0,225,0,0,0,0,"Rua 1 - Vila da Telebrasilia, Brasília - DF","Lote/Terreno à Venda, 225m²",,,,,,-15.8473897,-47.9243763
445000,500,53,2,2,1,0,"Rua 36 - Sul, Brasília - DF","Apartamento com 2 Quartos à Venda, 53m²",Churrasqueira,Academia,Espaço gourmet,Playground,Salão de festas,-15.8363249,-48.0386728
570000,0,800,2,2,3,0,"Regiao dos Lagos, Brasília - DF","Casa com 2 Quartos à Venda, 800m²",,,,,,-29.366503,-50.8804004
1100000,1160,146,3,5,2,0,"Rua 26 - Norte, Brasília - DF","Apartamento com 3 Quartos à Venda, 146m²",Piscina,Churrasqueira,Varanda,Academia,Espaço gourmet,-15.8357602,-48.0302005
380000,0,160,6,3,3,0,"QNM 34 - Taguatinga Norte, Brasília - DF","Casa com 6 Quartos à Venda, 160m²",,,,,,-15.80692275,-48.092963220660074
520000,0,129,3,2,0,0,"QS 6 - Riacho Fundo I, Brasília - DF","Casa com 3 Quartos à Venda, 129m²",,,,,,-15.8859801,-48.0189727940443
190000,0,31,0,0,1,0,"Quadra 205, 01 - Sul, Brasília - DF","Sala/Conjunto à Venda, 31m²",,,,,,-15.81665745,-47.88876239998757
1310000,1100,142,3,3,2,0,"Quadra 210 - Sul, Brasília - DF","Apartamento com 3 Quartos à Venda, 142m²",Churrasqueira,Academia,Espaço gourmet,Playground,Salão de festas,-15.8164668,-47.8893775
6500000,0,3600,0,0,0,0,"SMDB Conjunto 28-A - Lago Sul, Brasília - DF","Lote/Terreno à Venda, 3600m²",Condomínio fechado,,,,,-15.8527747,-47.8190674
380000,0,135,3,3,3,0,"QNP 30, 1 - Ceilandia Sul, Brasília - DF","Sobrado com 3 Quartos à Venda, 135m²",,,,,,-15.8393604,-48.1112012
290000,0,32,0,0,0,0,"Avenida das Castanheiras - Aguas Claras, Brasília - DF","Ponto comercial/Loja/Box à Venda, 32m²",Garagem,Academia,,,,-15.8356954,-48.0193797
2200000,0,485,5,4,0,0,"Rodovia DF-001 - Santa Maria, Brasília - DF","Chácara com 5 Quartos à Venda, 485m²",Churrasqueira,Condomínio fechado,Piscina,,,-16.0339988,-47.9789881
869000,0,400,5,3,2,0,"QE 3 - Guara I, Brasília - DF","Casa com 5 Quartos à Venda, 400m²",Piscina,Quintal,Área de serviço,,,-15.8269237,-47.9830297
230000,0,135,3,2,2,0,"QNP 30 Conjunto G, 31 - Ceilandia Sul, Brasília - DF","Casa com 3 Quartos à Venda, 135m²",,,,,,-15.8444385,-48.1196917
375000,0,53,2,1,1,0,"Quadra 107 Rua A, 0 - Aguas Claras, Águas Claras - DF","Apartamento com 2 Quartos à Venda, 53m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-15.829909,-48.0328676
279900,0,28,1,1,1,0,"Area Octogonal, Brasília - DF","Apartamento com Quarto à Venda, 28m²",,,,,,-15.80904045,-47.94191845052263
1360000,0,800,0,0,0,0,"Setor Placa da Mercedes, Brasília - DF","Galpão/Depósito/Armazém à Venda, 800m²",,,,,,-15.877815550000001,-47.9945415678689
260000,0,75,3,1,3,0,"QNN 9 - Ceilandia Norte, Brasília - DF","Casa com 3 Quartos à Venda, 75m²",,,,,,-15.80171915,-48.12081235265592
635000,760,80,2,2,1,0,"Rua 22 - Norte, Brasília - DF","Apartamento com 2 Quartos à Venda, 80m²",Churrasqueira,Academia,Espaço gourmet,Salão de festas,Quadra poliesportiva,-15.8395763,-48.0267572
8900000,0,1900,5,8,30,0,"SHIN QL 4 Conjunto 7, 01 - Lago Norte, Brasília - DF","Casa com 5 Quartos à Venda, 1900m²",,,,,,-15.7350954,-47.8758459
799994,0,255,5,6,3,0,"Candangolândia, Brasília - DF","Casa de condomínio com 5 Quartos à Venda, 255m²",,,,,,-15.87174755,-47.91172169662855
290000,0,65,0,1,0,0,"CA 5, 0 - Lago Norte, Brasília - DF","Ponto comercial/Loja/Box à Venda, 65m²",,,,,,-15.7191704,-47.8849496
850000,570,77,3,2,0,0,"SQN 415 - Asa Norte, Brasília - DF","Apartamento com 3 Quartos à Venda, 77m²",Salão de festas,Circuito de segurança,,,,-15.73700375,-47.88166437160953
2000000,0,250,5,4,0,0,"SHA Conjunto 4 - Aguas Claras, Brasília - DF","Casa com 5 Quartos à Venda, 250m²",,,,,,-15.8563237,-47.9941861
170000,0,55,2,1,0,0,"Grande Colorado, Brasília - DF","Apartamento com 2 Quartos à Venda, 55m²",,,,,,-15.6726217,-47.8416977
378000,0,39,0,1,1,0,"SGAN 915 - Asa Norte, Brasília - DF","Sala/Conjunto à Venda, 39m²",Elevador,Interfone,Varanda,,,-15.7647063,-47.8952542
370000,298,41,1,1,1,0,"Rua 5 - Norte, Brasília - DF","Apartamento com Quarto à Venda, 41m²",Churrasqueira,Academia,Espaço gourmet,Salão de festas,Interfone,-15.8352745,-48.0120243
470000,450,65,2,1,1,0,"Quadra 103, 0 - Aguas Claras, Brasília - DF","Apartamento com 2 Quartos à Venda, 65m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-15.8333149,-48.0167113
