Preço,Condomínio,Área,Quartos,Banheiros,Vagas,Abaixo $,Endereço,Descrição,0,1,2,3,4,Latitude,Longitude
550000,450,62,2,2,1,0,"Rua Duarte de Carvalho, 185 - Tatuapé, São Paulo - SP","Apartamento com 2 Quartos à Venda, 62m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-23.5358872,-46.5724167
550000,0,66,0,2,2,0,"Rua Arandu, 57 - Brooklin, São Paulo - SP","Sala/Conjunto à Venda, 66m²",,,,,,-23.6094776,-46.6930216
475000,362,50,2,1,0,0,"Rua Pereira da Silva, 678 - Laranjeiras, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 50m²",Condomínio fechado,Aceita animais,Ar-condicionado,Jardim,Playground,-22.9310183,-43.190565
1000000,1250,85,2,1,1,0,"Praia do Flamengo - Flamengo, Rio de Janeiro - RJ","Flat com 2 Quartos à Venda, 85m²",,,,,,-22.92804785,-43.17074602898771
1280000,1510,92,2,2,1,0,"Rua do Humaitá, 270 - Humaitá, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 92m²",Piscina,Churrasqueira,Elevador,Academia,Espaço gourmet,-22.9600888,-43.20302
324900,350,40,1,1,1,0,"Rua da Independência, 125 - Anita Garibaldi, Joinville - SC","Apartamento com Quarto à Venda, 40m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-26.3175567,-48.8624141
215000,402,351,0,0,0,0,"Avenida Presidente Castelo Branco, 3013 - Cezar de Souza, Mogi das Cruzes - SP","Lote/Terreno à Venda, 351m²",Piscina,Churrasqueira,Academia,Espaço gourmet,Jardim,-23.5119641,-46.157595
300000,570,58,2,1,1,0,"Rua Dona Cecília Santana, 72 - Vila Granada, São Paulo - SP","Apartamento com 2 Quartos à Venda, 58m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Aceita animais,-23.5172833,-46.5160047
270000,500,55,2,2,1,0,"Rua Oliveira Fonseca, 159 - Campo Grande, Recife - PE","Apartamento com 2 Quartos à Venda, 55m²",Piscina,Elevador,Condomínio fechado,Aceita animais,Ar-condicionado,-8.0282874,-34.8799634
186000,100,45,1,1,0,0,"Rua Felicíssimo de Azevedo - Auxiliadora, Porto Alegre - RS","Apartamento com Quarto à Venda, 45m²",Ar-condicionado,Aceita animais,Closet,Mobiliado,Portão eletrônico,-30.0222893,-51.1882413
1600000,1000,160,3,3,2,0,"Rua Manuel Brasiliense - Barra da Tijuca, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 160m²",Mobiliado,Elevador,Varanda,Aceita animais,Ar-condicionado,-23.0085329,-43.3086759
960000,968,70,2,2,1,0,"Rua Jornalista Henrique Cordeiro, 350 - Barra da Tijuca, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 70m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.0050149,-43.3225113
2000000,1380,160,3,3,0,0,"Avenida Atlântica - Copacabana, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 160m²",Aceita animais,Ar-condicionado,Portaria 24h,Condomínio fechado,Elevador,-22.9791857,-43.1893507
315000,0,42,1,1,1,0,"Avenida Loureiro da Silva, 1870 - Cidade Baixa, Porto Alegre - RS","Apartamento com Quarto à Venda, 42m²",Churrasqueira,Elevador,Academia,Salão de festas,Portaria 24h,-30.0348497,-51.2213328
1500000,1827,199,4,2,1,0,"Rua Miguel de Frias, 23 - Icaraí, Niterói - RJ","Apartamento com 4 Quartos à Venda, 199m²",Mobiliado,Elevador,Condomínio fechado,Aceita animais,Ar-condicionado,-22.9004713,-43.1125953
210000,600,78,3,2,2,0,"Rua Eduardo Bezerra, 1650 - São João do Tauape, Fortaleza - CE","Apartamento com 3 Quartos à Venda, 78m²",Condomínio fechado,Aceita animais,Ar-condicionado,Jardim,Salão de festas,-3.7542524,-38.5180405
415000,797,98,3,2,1,0,"Avenida Paraná - Bacacheri, Curitiba - PR","Apartamento com 3 Quartos à Venda, 98m²",Churrasqueira,Elevador,Aceita animais,Salão de festas,Armário na cozinha,-25.3875602,-49.234908
1250000,750,280,5,5,0,0,"Praia das Gaivotas, 118 - Paquetá, Rio de Janeiro - RJ","Casa com 5 Quartos à Venda, 280m²",Portão eletrônico,,,,,-22.765626400000002,-43.103481347894174
1100000,0,271,5,3,2,0,"Rua Andrea Demarchi, 265 - Demarchi, São Bernardo do Campo - SP","Casa com 5 Quartos à Venda, 271m²",Aceita animais,Ar-condicionado,Mobiliado,,,-23.7391559,-46.5516866
7800000,2400,750,5,6,5,0,"Rua Embaixador Bolitreau Fragoso - Barra da Tijuca, Rio de Janeiro - RJ","Casa de condomínio com 5 Quartos à Venda, 750m²",Área de lazer,Campo de futebol,Câmera de segurança,Centro de estética,Pista de skate,-23.0017513,-43.4153808
1050000,0,28,0,1,1,0,"Rua Visconde de Pirajá, 351 - Ipanema, Rio de Janeiro - RJ","Sala/Conjunto à Venda, 28m²",,,,,,-22.98448875,-43.20564185
690000,250,202,3,3,3,0,"Rua Tenente-Coronel Vilagran Cabrita, 1179 - Boqueirão, Curitiba - PR","Casa de condomínio com 3 Quartos à Venda, 202m²",Área de serviço,Armário embutido no quarto,Armário na cozinha,Armário no banheiro,Pé direito alto,-25.5189687,-49.2357244
715000,450,122,3,2,2,0,"Rua Vera Cruz, 450 - Vila Ipiranga, Porto Alegre - RS","Apartamento com 3 Quartos à Venda, 122m²",Mobiliado,Churrasqueira,Elevador,Aceita animais,Espaço gourmet,-30.0180545,-51.1462262
1890000,0,166,3,4,3,0,"Rua 620 - Centro, Balneário Camboriú - SC","Apartamento com 3 Quartos à Venda, 166m²",Piscina,Mobiliado,Churrasqueira,Elevador,Academia,-26.9908152,-48.6387369
750000,950,60,2,2,1,0,"Rua Alvorada, 81 - Vila Olímpia, São Paulo - SP","Apartamento com 2 Quartos à Venda, 60m²",Piscina,Elevador,Condomínio fechado,Ar-condicionado,Jardim,-23.6034891,-46.6792423
8000000,2900,178,3,6,2,0,"Rua Carlos Gois, 243 - Leblon, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 178m²",Mobiliado,Elevador,Aceita animais,Ar-condicionado,Playground,-22.9842739,-43.2198551
425000,800,119,3,3,2,0,"Rua das Pérolas, 184 - Bosque da Saúde, Cuiabá - MT","Apartamento com 3 Quartos à Venda, 119m²",Piscina,Churrasqueira,Elevador,Aceita animais,Ar-condicionado,-15.5902811,-56.0782966
455000,0,190,3,4,2,0,"Rua João Batista Castagneto, 309 - Colinas da Anhanguera, Santana de Parnaíba - SP","Casa com 3 Quartos à Venda, 190m²",Mobiliado,Churrasqueira,Aceita animais,Ar-condicionado,Jardim,-23.4305274,-46.8252223
350000,600,50,1,1,1,0,"Rua Desembargador Álvaro Clemente de Oliveira, 296 - Loteamento Aquarius, Salvador - BA","Apartamento com Quarto à Venda, 50m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-12.9857161,-38.4529881
550000,830,109,2,3,1,0,"Avenida dos Bancários, 121 - Ponta da Praia, Santos - SP","Apartamento com 2 Quartos à Venda, 109m²",Elevador,Condomínio fechado,Aceita animais,Área de serviço,Salão de festas,-23.9856242,-46.3048329
850000,0,165,3,5,4,0,"Avenida Miguel Damha, L 26 - Village Mirassol II, Mirassol - SP","Casa de condomínio com 3 Quartos à Venda, 165m²",Pé direito alto,Banheiro de serviço,Armário embutido no quarto,,,-20.822826,-49.4818719
1100000,0,140,3,4,2,0,"Rua Engenheiro Enaldo Cravo Peixoto, 95 - Tijuca, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 140m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-22.9219495,-43.2345965
790000,0,120,3,3,1,0,"Quadra 203, 9 - Sul, Brasília - DF","Apartamento com 3 Quartos à Venda, 120m²",Churrasqueira,Elevador,Condomínio fechado,Academia,Aceita animais,-15.81665745,-47.88876239998757
6000000,5500,306,4,6,5,0,"Avenida Chibarás, 74 - Moema, São Paulo - SP","Apartamento com 4 Quartos à Venda, 306m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.6044824,-46.6569333
1370000,785,410,5,6,3,0,"Avenida Anchieta, 1541 - Centro, Bertioga - SP","Casa de condomínio com 5 Quartos à Venda, 410m²",,,,,,-23.8500121,-46.1382994
349000,500,68,3,2,1,0,"Avenida Otto Niemeyer, 1702 - Tristeza, Porto Alegre - RS","Apartamento com 3 Quartos à Venda, 68m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-30.105785508084672,-51.242131081291134
385000,0,74,0,2,2,0,"Avenida Industrial, 1680 - Campestre, Santo André - SP","Sala/Conjunto à Venda, 74m²",,,,,,-23.6264526,-46.5467687
725000,620,60,1,2,1,0,"Rua Santo Amaro, 320 - Bela Vista, São Paulo - SP","Apartamento com Quarto à Venda, 60m²",Piscina,Mobiliado,Churrasqueira,Elevador,Academia,-23.5558515,-46.6400971
338000,295,70,3,2,2,0,"Rua Hannibal Porto, 702 - Irajá, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 70m²",Condomínio fechado,Aceita animais,Jardim,Salão de festas,Quadra poliesportiva,-22.8230688,-43.3243051
1200000,1000,120,3,3,1,0,"Rua Maestro Francisco Braga, 0 - Copacabana, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 120m²",Aceita animais,Ar-condicionado,Área de serviço,Bicicletário,Armário embutido no quarto,-22.9658196,-43.1915565
2950000,2919,290,5,5,2,0,"Alameda Lorena, 829 - Jardim Paulista, São Paulo - SP","Apartamento com 5 Quartos à Venda, 290m²",Mobiliado,Elevador,Condomínio fechado,Aceita animais,Ar-condicionado,-23.5601013,-46.6701458
1950000,0,395,4,4,4,0,"Recreio Maristela, Atibaia - SP","Casa com 4 Quartos à Venda, 395m²",Piscina,Churrasqueira,Espaço gourmet,Jardim,Varanda gourmet,-23.1485212,-46.5512819
560000,0,130,2,2,1,0,"Cubas, Socorro - SP","Casa com 2 Quartos à Venda, 130m²",,,,,,-23.5147528,-46.18726608614932
309999,451,61,3,2,2,0,"Avenida Cidade Jardim, 1065 - Jardim Satélite, São José dos Campos - SP","Apartamento com 3 Quartos à Venda, 61m²",Piscina,Churrasqueira,Elevador,Academia,Espaço gourmet,-23.221874800000002,-45.882876884902046
1100000,0,163,3,3,3,0,"Rua Hevangelina Francisca Diniz, 101 - Brisamar, João Pessoa - PB","Apartamento com 3 Quartos à Venda, 163m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-7.1174054,-34.8404485
700000,0,270,5,5,1,0,"Rua Cervantes, 292 - Vila Prudente, São Paulo - SP","Casa com 5 Quartos à Venda, 270m²",Closet,Aceita animais,,,,-23.5792564,-46.5859218
430000,782,154,2,2,1,0,"Rua Firmino do Amaral, 377 - Freguesia- Jacarepaguá, Rio de Janeiro - RJ","Cobertura com 2 Quartos à Venda, 154m²",,,,,,-22.9357679,-43.3425115
396000,980,135,4,3,1,0,"Enseada, Guarujá - SP","Apartamento com 4 Quartos à Venda, 135m²",Mobiliado,Elevador,Aceita animais,Ar-condicionado,Jardim,-23.9840599,-46.2311059
315000,450,75,2,2,1,0,"Avenida Lúcio Costa - Recreio Dos Bandeirantes, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 75m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.0248797,-43.4573319
429990,815,80,2,2,1,0,"Avenida Doutor Guilherme Dumont Vilares, 3126 - Vila Andrade, São Paulo - SP","Apartamento com 2 Quartos à Venda, 80m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Aceita animais,-23.6150579,-46.7408569
850000,1195,73,2,2,1,0,"Avenida Prefeito Dulcídio Cardoso, 2920 - Barra da Tijuca, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 73m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.0064328,-43.3175405
190000,287,51,2,1,1,0,"Rua Doraci de Barros, 278 - Jardim Goncalves, Sorocaba - SP","Apartamento com 2 Quartos à Venda, 51m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Aceita animais,-23.491001,-47.4295345
3000000,2680,340,5,7,5,0,"Rua Pereira Valente, 220 - Meireles, Fortaleza - CE","Apartamento com 5 Quartos à Venda, 340m²",Piscina,Mobiliado,Churrasqueira,Elevador,Aceita animais,-3.7341665,-38.4912389
1830000,2500,152,3,3,2,0,"Estrada do Joá, 88 - São Conrado, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 152m²",Piscina,Elevador,Academia,Aceita animais,Ar-condicionado,-23.0004817,-43.274378
2530000,1650,441,4,4,3,0,"Rua Samânea, 208 - Residencial Vila Verde, Campinas - SP","Casa de condomínio com 4 Quartos à Venda, 441m²",,,,,,-22.8684336,-47.0279865
310000,710,62,2,2,1,0,"Estrada Japore, 221 - Vila Valqueire, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 62m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-22.8794921,-43.3745831
290000,640,110,4,2,2,0,"Rua Doutor José Lourenço, 2271 - Joaquim Tavora, Fortaleza - CE","Apartamento com 4 Quartos à Venda, 110m²",,,,,,-3.7440682,-38.51047593278055
660000,900,95,2,2,1,0,"Rua Tiradentes, 111 - Ingá, Niterói - RJ","Apartamento com 2 Quartos à Venda, 95m²",Piscina,Elevador,Condomínio fechado,Aceita animais,Espaço gourmet,-22.9014169,-43.1247638
4200000,0,391,4,5,4,0,"Rua Lavras - São Pedro, Belo Horizonte - MG","Cobertura com 4 Quartos à Venda, 391m²",,,,,,-19.9419753,-43.9352305
298000,345,53,2,1,1,0,"Rua Comendador Carlo Mário Gardano, 103 - Centro, São Bernardo do Campo - SP","Apartamento com 2 Quartos à Venda, 53m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-23.7182491,-46.5570759
915000,0,180,3,3,4,0,"Rua Durval Chiochetti, 725 - Jardim Carolina, Jundiaí - SP","Casa de condomínio com 3 Quartos à Venda, 180m²",,,,,,-23.1808656,-46.9838275
1900000,1350,120,3,3,2,0,"Rua Fonte da Saudade, 170 - Lagoa, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 120m²",Piscina,Playground,Salão de festas,,,-22.96390615,-43.203089
700000,0,85,2,3,2,0,"Rua 134, 148 - Centro, Itapema - SC","Apartamento com 2 Quartos à Venda, 85m²",Mobiliado,Churrasqueira,Elevador,Condomínio fechado,Aceita animais,-27.1009403,-48.617018
420000,760,115,3,3,1,1,"Rua Bolívia, 387 - São Pedro, Belo Horizonte - MG","Apartamento com 3 Quartos à Venda, 115m²",Aceita animais,Cozinha americana,Salão de festas,Elevador,Portão eletrônico,-19.9552809,-43.9403754
300000,340,79,3,2,1,0,"Rua Elias Ramos de Araújo, 264 - Cruz das Almas, Maceió - AL","Apartamento com 3 Quartos à Venda, 79m²",Elevador,,,,,-9.6315369,-35.6983682
350000,0,200,3,3,2,0,"Rua José Gomes da Cunha, 166 - Jardim Sao Camilo, Sorocaba - SP","Casa com 3 Quartos à Venda, 200m²",,,,,,-23.4455247,-47.4809667
890000,0,100,3,3,2,0,"Avenida Rui Barbosa, 457 - São Francisco, Niterói - RJ","Apartamento com 3 Quartos à Venda, 100m²",Mobiliado,Cozinha americana,,,,-22.9168242,-43.0851128
129000,0,62,2,1,2,0,"Alameda do Ipê Amarelo, 309 - Central, Mateus Leme - MG","Casa com 2 Quartos à Venda, 62m²",Aceita animais,Cozinha americana,,,,-20.0061269,-44.4370821
2300000,980,225,4,5,4,0,"Rua Raposo Taváres, 171 - Praia Grande, Ubatuba - SP","Cobertura com 4 Quartos à Venda, 225m²",,,,,,-23.4742243,-45.0703798
780000,1700,95,3,3,1,0,"Rua Rodrigo Cláudio - Aclimação, São Paulo - SP","Apartamento com 3 Quartos à Venda, 95m²",Piscina,Churrasqueira,Elevador,Jardim,Salão de festas,-23.5718021,-46.6357279
450000,0,181,3,3,3,0,"Rua Adolfo Simões Barbosa, 314 - Cajueiro, Recife - PE","Casa com 3 Quartos à Venda, 181m²",Varanda,Quintal,Aceita animais,Ar-condicionado,Varanda gourmet,-8.01124,-34.88705
1300000,700,106,3,4,2,0,"Rua São José, 36 - Santo Amaro, São Paulo - SP","Apartamento com 3 Quartos à Venda, 106m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.6458844,-46.7010976
700000,703,88,3,3,2,0,"Avenida Industrial, 1600 - Campestre, Santo André - SP","Apartamento com 3 Quartos à Venda, 88m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-23.6264526,-46.5467687
190000,433,42,1,1,1,0,"Rua José de Alencar, 145 - Cristo Rei, Curitiba - PR","Apartamento com Quarto à Venda, 42m²",Portão eletrônico,Condomínio fechado,,,,-25.4341738,-49.2546019
1000000,1500,170,3,3,1,0,"Rua Alzira Brandão - Tijuca, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 170m²",Mobiliado,Elevador,Aceita animais,Ar-condicionado,Cozinha americana,-22.9207191,-43.2249379
99000,180,38,2,1,1,0,"Rua José Barcellos Garcia, 260 - Rubem Berta, Porto Alegre - RS","Apartamento com 2 Quartos à Venda, 38m²",Churrasqueira,Condomínio fechado,Playground,Salão de festas,Bicicletário,-30.0169084,-51.1009225
280000,418,55,1,1,0,0,"Rua Teodoro da Silva, 820 - Vila Isabel, Rio de Janeiro - RJ","Apartamento com Quarto à Venda, 55m²",Aceita animais,Varanda gourmet,Escritório,Portão eletrônico,Ar-condicionado,-22.9198326,-43.2575619
480000,1800,206,5,5,2,0,"Rua Bartolomeu de Gusmão, 214 - Madalena, Recife - PE","Apartamento com 5 Quartos à Venda, 206m²",Elevador,Condomínio fechado,Aceita animais,Ar-condicionado,Área de serviço,-8.0540382,-34.9075155
250000,0,29,0,1,0,0,"Rua Santa Clara, 75 - Copacabana, Rio de Janeiro - RJ","Sala/Conjunto à Venda, 29m²",,,,,,-22.97142085,-43.1875157051812
195000,250,50,2,1,1,0,"Rua Manoel Rosa, 116 - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 50m²",Piscina,Churrasqueira,Condomínio fechado,Academia,Aceita animais,-27.5527216,-48.6349062
648000,901,66,1,1,0,0,"Rua Paissandu, 406 - Flamengo, Rio de Janeiro - RJ","Apartamento com Quarto à Venda, 66m²",Aceita animais,Ar-condicionado,Portaria 24h,,,-22.933986,-43.1760735
590000,916,96,2,2,3,0,"Rua Paris, 1500 - Retiro, Petrópolis - RJ","Apartamento com 2 Quartos à Venda, 96m²",Piscina,Churrasqueira,Condomínio fechado,Aceita animais,Jardim,-22.4754771,-43.1827652
685000,650,82,3,2,1,0,"Avenida Polônia, 255 - São Geraldo, Porto Alegre - RS","Apartamento com 3 Quartos à Venda, 82m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-30.0078639,-51.2062952
1700000,1850,210,3,4,1,0,"Avenida Marechal Deodoro da Fonseca, 1800 - Pitangueiras, Guarujá - SP","Apartamento com 3 Quartos à Venda, 210m²",Aceita animais,Ar-condicionado,Bicicletário,Elevador,Portaria 24h,-23.9954223,-46.2536699
1350000,1500,211,3,5,4,0,"Rua Américo Alves Pereira Filho, 565 - Morumbi, São Paulo - SP","Apartamento com 3 Quartos à Venda, 211m²",Piscina,Mobiliado,Elevador,Condomínio fechado,Academia,-23.6120049,-46.7069766
545000,300,110,2,3,2,0,"Rua Arnaldo João, 367 - Penha, São Paulo - SP","Casa de condomínio com 2 Quartos à Venda, 110m²",,,,,,-23.520115,-46.5089474
469000,600,76,3,2,2,0,"Rua Sargento Luís de Morais, 605 - Jardim São Vicente, Campinas - SP","Apartamento com 3 Quartos à Venda, 76m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-22.9488932,-47.0360331
280000,400,64,3,2,1,0,"Rua Paula Rodrigues, 259 - Piratininga, Osasco - SP","Apartamento com 3 Quartos à Venda, 64m²",Churrasqueira,Elevador,Condomínio fechado,Aceita animais,Jardim,-23.5165337,-46.7862459
350000,546,65,2,2,1,0,"Rua Olinda Ellis, 514 - Campo Grande, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 65m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-22.914439,-43.5499093
890000,750,60,2,2,1,0,"Rua Ribeiro do Vale, 357 - Brooklin, São Paulo - SP","Apartamento com 2 Quartos à Venda, 60m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-23.6101796,-46.6854922
1310000,650,73,2,3,1,0,"Rua do Pinheiro, 50 - Flamengo, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 73m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-22.9312252,-43.1766461
649000,935,90,3,2,2,0,"Rua Joaquim Pinheiro, 377 - Freguesia- Jacarepaguá, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 90m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-22.9333806,-43.3347821
250000,300,70,2,1,1,0,"Rua Doutor Werneck, 41 - Vila Albuquerque, Campo Grande - MS","Apartamento com 2 Quartos à Venda, 70m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-20.4996037,-54.6017932
462000,0,100,3,2,5,0,"Rua Campos Elísios, 85 - Campo Grande, Rio de Janeiro - RJ","Casa com 3 Quartos à Venda, 100m²",Área de serviço,Quintal,Varanda,Armário na cozinha,,-22.8956215,-43.5674325
240000,150,58,2,2,0,0,"Rua Engenheiro Afonso Oliva, 2400 - Federação, Salvador - BA","Apartamento com 2 Quartos à Venda, 58m²",Aceita animais,Closet,Mobiliado,Portão eletrônico,Câmera de segurança,-12.9953472,-38.5046599
2500000,1840,180,4,4,1,0,"Rua Marquês de São Vicente, 512 - Gávea, Rio de Janeiro - RJ","Apartamento com 4 Quartos à Venda, 180m²",Elevador,Playground,Salão de festas,Bicicletário,Portaria 24h,-22.9753434,-43.2275265
475000,350,97,3,2,2,0,"Servidão Emílio R E Reddin, 58 - Anita Garibaldi, Joinville - SC","Apartamento com 3 Quartos à Venda, 97m²",Piscina,Churrasqueira,Elevador,Academia,Espaço gourmet,-26.3200998,-48.8625278
345000,320,72,2,2,1,0,"Rua Vinte e Um de Abril, 777 - Monte Castelo, São José dos Campos - SP","Apartamento com 2 Quartos à Venda, 72m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.180188049999998,-45.87021679893263
159000,200,54,2,1,1,0,"Rua Scipioni Landulfo, 19 - Central Parque Sorocaba, Sorocaba - SP","Apartamento com 2 Quartos à Venda, 54m²",Condomínio fechado,Aceita animais,Armário embutido,Armário embutido no quarto,Armário na cozinha,-23.5145364,-47.5014576
890000,905,129,3,3,2,0,"Avenida Papa Pio XII - Jardim Chapadão, Campinas - SP","Apartamento com 3 Quartos à Venda, 129m²",Elevador,Condomínio fechado,Aceita animais,Ar-condicionado,Jardim,-22.8847874,-47.0816795
